"","State.Code","o3_mean","year","pm2.5_mean","so2_mean","co_mean","no2_mean","State.Name"
"1",1,0.0309265369104543,2011,11.463052010528,1.42956666619318,0.339709086048159,NA,"Alabama"
"2",2,0.0251622016065415,2011,5.63962743883256,7.64180988602941,0.540025866877033,NA,"Alaska"
"3",4,0.0376448416771953,2011,9.23414920194161,1.8795075694809,0.385180503190907,16.0161683370128,"Arizona"
"4",5,0.0319949131291149,2011,11.6099359544798,1.67033805641541,0.447883271917808,9.98697388071013,"Arkansas"
"5",6,0.035079180843444,2011,10.9195330249242,0.857803238448213,0.363345318242926,12.9558701547852,"California"
"6",8,0.0417124849319856,2011,7.77302863573511,1.14149319699559,0.330683558909685,4.64237624936994,"Colorado"
"7",9,0.0336343094357977,2011,9.18127458544348,1.20911079616122,0.339884907530862,9.16439613231283,"Connecticut"
"8",10,0.0320457203671503,2011,10.3383042212268,1.55798908699254,0.285896067035245,11.4566014384058,"Delaware"
"9",11,0.0292669777468707,2011,10.5273262508475,2.72887105254091,0.694592815056313,15.4962959109875,"District Of Columbia"
"10",12,0.0299888277737545,2011,7.93891091489362,0.912859380491341,0.193175077720061,5.38305203190245,"Florida"
"11",13,0.0345523070625097,2011,11.9140852471252,1.73914732936499,0.34073522079387,7.04889233676547,"Georgia"
"12",15,0.0231431348837209,2011,7.36204101089156,8.70662001480983,0.348932090280549,2.7653172598181,"Hawaii"
"13",16,0.0401577963147739,2011,11.4349360999233,3.08084053889803,0.271950680806676,10.4178820344828,"Idaho"
"14",17,0.0296138445170322,2011,10.5151785714286,1.75318431330291,0.415211877020463,15.842281912249,"Illinois"
"15",18,0.033709635499701,2011,12.3195532354643,2.64678822966655,0.486188588559128,10.4002280228605,"Indiana"
"16",19,0.032156997684094,2011,10.5481034278937,1.21467835270864,0.211270354490817,7.81595465049772,"Iowa"
"17",20,0.0353033237918134,2011,9.31604533990934,1.49104287078237,0.23318747921845,7.41315328146749,"Kansas"
"18",21,0.033970817372208,2011,10.9089323213924,1.99260106263337,0.470946426846968,6.32416431147348,"Kentucky"
"19",22,0.0294014832755182,2011,10.0387952750352,4.32424104069563,0.221414979395604,6.55632054434721,"Louisiana"
"20",23,0.0286803873073644,2011,NA,0.362474808770029,0.167572686188735,2.86729369490924,"Maine"
"21",24,0.0338446325373985,2011,10.8872458094627,1.46886396585462,0.231704073586708,13.2138961599142,"Maryland"
"22",25,0.0322898295433619,2011,8.54403019570967,2.36939123284858,0.328113315926531,11.4983583176393,"Massachusetts"
"23",26,0.032858784283429,2011,8.79081281329168,1.72963564821279,0.309894466414424,8.59260459399241,"Michigan"
"24",27,0.0316462704117581,2011,7.0218209951202,0.362501032816476,0.175949007273464,7.08410543236127,"Minnesota"
"25",28,0.03336359172152,2011,11.7545667249186,0.932007444593059,0.242718275342466,4.78837678356164,"Mississippi"
"26",29,0.0379108657167816,2011,10.6374163868928,3.95775441043744,0.270996108219178,14.8750651412926,"Missouri"
"27",30,0.0316166271906095,2011,7.54548608120401,1.68800778871986,0.212966933342915,2.05957524420187,"Montana"
"28",31,0.0333059822460017,2011,9.18620107820288,1.5551238817734,0.330247298308239,NA,"Nebraska"
"29",32,0.0378255573678328,2011,6.63296475412775,0.894851037885353,0.406016101322021,11.3986492289664,"Nevada"
"30",33,0.0305586547306193,2011,7.75316634515719,2.22976710660126,0.327758036534242,2.14511744545455,"New Hampshire"
"31",34,0.0301296995351264,2011,9.36464748684831,1.31066900769293,0.338082221552967,12.8185995741851,"New Jersey"
"32",35,0.0359950637272503,2011,6.11591865977548,0.662236328079865,0.402409130892449,7.63210842472531,"New Mexico"
"33",36,0.030087428474298,2011,8.34690886724754,1.1717238291045,0.282384927294456,6.36610162985246,"New York"
"34",37,0.0352130607319184,2011,9.81938785314545,0.775743443830753,0.351291765629235,9.10384196477483,"North Carolina"
"35",38,0.0316261803548178,2011,7.27767804401296,0.641797361924513,0.165214311594203,2.4766632193408,"North Dakota"
"36",39,0.0331853962068073,2011,11.7369147965014,2.7023380457213,0.31507330182848,10.2113352507197,"Ohio"
"37",40,0.0380362259269384,2011,10.6991542838683,2.38572852821556,0.227191608887221,7.72311928154914,"Oklahoma"
"38",41,0.0270249466612699,2011,8.71773643961432,0.756050352507375,0.338233156164384,9.40429039428571,"Oregon"
"39",42,0.0301351388073482,2011,11.5469875116207,2.58669885936138,0.233202501641978,9.78793031389618,"Pennsylvania"
"40",44,0.0318300187493095,2011,8.7148917546614,1.22861520134731,0.234277616783217,8.62334437148739,"Rhode Island"
"41",45,0.033410700530384,2011,10.713091849174,0.672061118567596,0.202457353604571,6.16711988105634,"South Carolina"
"42",46,0.0341187591636771,2011,5.29884669787493,0.660604971993452,0.171089722010225,5.02572995935352,"South Dakota"
"43",47,0.0358822310824955,2011,13.0072133985173,2.14907265420813,0.337201238615365,9.5379734348157,"Tennessee"
"44",48,0.0317056709877931,2011,10.7510663449806,0.767392338276985,0.221569015610816,7.67681258188152,"Texas"
"45",49,0.0425586682916146,2011,6.53026000645225,1.35331297109411,0.429357186441523,5.76379136085053,"Utah"
"46",50,0.0308216783094034,2011,7.77559886068405,2.09376458977434,0.372104506383314,7.83900449160032,"Vermont"
"47",51,0.0334945285108991,2011,9.27827533125113,0.825035700975665,0.26699610429153,7.81166857547301,"Virginia"
"48",53,0.0251893394329415,2011,7.87277724940949,0.717361185633899,0.311434102204817,5.81081500638978,"Washington"
"49",54,0.0314576164100387,2011,10.9829202940736,3.89935655303425,0.394552373389506,NA,"West Virginia"
"50",55,0.0333807875642937,2011,9.14730504599545,2.38245612771754,0.144372049315069,3.12372097653917,"Wisconsin"
"51",56,0.0409428614596559,2011,4.17249861169384,1.10694722592545,0.210629228702907,2.24540919395528,"Wyoming"
"52",72,NA,2011,NA,NA,NA,NA,"Puerto Rico"
"53",80,NA,2011,NA,NA,NA,NA,"Country Of Mexico"
"54",1,0.0299912058502777,2012,10.0327971608334,1.50969980305466,0.360635832207207,NA,"Alabama"
"55",2,0.0265616402064028,2012,5.13247819336627,8.30693111363636,0.62583306703614,NA,"Alaska"
"56",4,0.0372781109071647,2012,8.64743665377377,2.33976615114961,0.394323187184353,17.0320045706954,"Arizona"
"57",5,0.0337978406876514,2012,10.4045253145129,1.51019993181393,0.46787532809296,10.0311335562323,"Arkansas"
"58",6,0.0360245712724963,2012,9.62236957262992,0.633573310314151,0.336690358943162,12.4789097720457,"California"
"59",8,0.0421067361162124,2012,8.08562602941739,0.500929531865769,0.317652819840324,4.0469410016429,"Colorado"
"60",9,0.0351494043316121,2012,7.94878623176607,0.816568576632857,0.316006157396218,7.43135652096637,"Connecticut"
"61",10,0.0314006659433362,2012,9.6368641064077,0.737583243439188,0.277460797307997,6.92204411208671,"Delaware"
"62",11,0.0295076392318244,2012,10.5335833476658,1.53878110127479,0.639856688912244,15.2581746726027,"District Of Columbia"
"63",12,0.0288438834196682,2012,7.48976481481226,0.465532809266918,0.204365650190667,5.47217577248654,"Florida"
"64",13,0.0318178087004463,2012,10.4683782712705,1.51363522615224,0.345721450031034,6.44681894560822,"Georgia"
"65",15,0.0221334613180516,2012,8.74421302251266,14.4890485755306,0.397284802405724,2.85181993187929,"Hawaii"
"66",16,0.0376963118017291,2012,17.4439831222988,2.6206811025183,0.28749396742671,10.4024724783715,"Idaho"
"67",17,0.0308850334219488,2012,NA,1.30228102457804,0.381453678591315,15.4998514606946,"Illinois"
"68",18,0.0362003013041233,2012,11.5375959433308,2.42666060479977,0.551640268318428,9.91433120929704,"Indiana"
"69",19,0.0357405181325055,2012,9.90581461638709,1.21476020399119,0.224645424443341,6.09263664973349,"Iowa"
"70",20,0.034768045280162,2012,8.41459645806173,0.848920173134112,0.287132586949633,6.82110355457589,"Kansas"
"71",21,0.0352348066427711,2012,10.5146703919792,1.59724018563794,0.338756455013092,6.28668538327519,"Kentucky"
"72",22,0.0283385134731015,2012,9.28447304056856,3.38915933450304,0.221186659279778,6.22440050067152,"Louisiana"
"73",23,0.0295741345048793,2012,NA,0.483495892999777,0.18268252454006,3.11584094645288,"Maine"
"74",24,0.0345309123027805,2012,9.77433300230224,0.977841439218231,0.202395442965762,10.7985016403245,"Maryland"
"75",25,0.0336904400130667,2012,8.14490898339568,2.32763406857304,0.352202119915185,8.99552253957826,"Massachusetts"
"76",26,0.0360370381552053,2012,8.57119301549367,1.9508077180081,0.268628786519401,10.433592917164,"Michigan"
"77",27,0.0306669879582316,2012,6.52363813176065,0.297244586931428,0.126172825871584,3.51698187721434,"Minnesota"
"78",28,0.0329467204876896,2012,11.2321361510989,0.749223294722572,0.210250484931507,4.02318005245902,"Mississippi"
"79",29,0.0402232063197488,2012,10.3594371755951,3.72853282452745,0.273933613387978,14.1538681065578,"Missouri"
"80",30,0.0293421689409859,2012,9.0927049550863,1.1265991140329,0.105484834066936,1.43880795657291,"Montana"
"81",31,0.0364388449602596,2012,8.76772944931974,1.55245533997253,0.359997475436755,NA,"Nebraska"
"82",32,0.0391844870386701,2012,7.68425365045253,0.905992591555198,0.43479388457413,11.2118753666352,"Nevada"
"83",33,0.0315511986651378,2012,6.40080903120321,0.966049511781578,0.254265715598091,1.7731655,"New Hampshire"
"84",34,0.0304029330780903,2012,8.49380873896972,0.671234573487894,0.359594425683266,11.6206587022248,"New Jersey"
"85",35,0.0367523752348594,2012,6.30766529260179,0.499091373985934,0.327619820749872,6.91883098584169,"New Mexico"
"86",36,0.0300473800460944,2012,7.60331361175804,0.997566060652601,0.242869474682339,7.56220481712173,"New York"
"87",37,0.0324131120351394,2012,9.1038979059745,0.522780419774638,0.29032572370888,8.76337785729544,"North Carolina"
"88",38,0.0299105187627107,2012,6.42973082094369,0.778643444641506,0.174130724043716,2.79474490294434,"North Dakota"
"89",39,0.0359674673821335,2012,10.9351349355965,2.1999022056509,0.330800493184991,13.8086165090108,"Ohio"
"90",40,0.0359933574162826,2012,10.4374161759427,1.84309453553071,0.165705547067856,7.06870563588958,"Oklahoma"
"91",41,0.0294046975380929,2012,8.11623684556454,0.633979452586207,0.301399964739069,9.15999568169014,"Oregon"
"92",42,0.0299849732801494,2012,10.6628710528375,2.25161813286326,0.223753067056141,8.15636489424076,"Pennsylvania"
"93",44,0.0330743749136623,2012,7.41565155658669,1.18396417354196,0.229885307471264,7.80092546557803,"Rhode Island"
"94",45,0.0299729099717363,2012,9.07403193377493,0.39958636923138,0.166103222301591,5.15208144862424,"South Carolina"
"95",46,0.0364279326205199,2012,6.25842895290094,0.344202938045902,0.17488504387227,4.97159072998236,"South Dakota"
"96",47,0.0357525457656102,2012,11.5813419983286,1.72056940282994,0.325949806785302,9.24035180801992,"Tennessee"
"97",48,0.0305257542883618,2012,10.7313447086161,0.550686948991672,0.22229093001006,7.74089154871909,"Texas"
"98",49,0.04247843145381,2012,6.49078097123547,0.41270572281148,0.386885935091712,5.51041137219324,"Utah"
"99",50,0.0318407612734865,2012,7.05305424705925,1.17293693832449,0.319749878542306,7.11679643739126,"Vermont"
"100",51,0.0332572196089831,2012,8.61454256403824,0.593111451511582,0.290241610771112,7.39753037461401,"Virginia"
"101",53,0.0267105196774909,2012,7.52612057614379,0.632337598391092,0.347227339084173,6.95106702555366,"Washington"
"102",54,0.0324790240194417,2012,10.1314582352563,3.84425164961562,0.393745764037947,NA,"West Virginia"
"103",55,0.0358679467923509,2012,8.45427290433338,2.22613309487574,0.141462683561644,3.04027985028768,"Wisconsin"
"104",56,0.0399122011361793,2012,5.25580820977775,0.980012540331517,0.285810222519569,2.83551862150106,"Wyoming"
"105",72,NA,2012,NA,NA,NA,NA,"Puerto Rico"
"106",80,NA,2012,NA,NA,NA,NA,"Country Of Mexico"
"107",1,0.0270598737958609,2013,9.76700897036896,0.802847651170978,0.322695644042789,12.0656349677419,"Alabama"
"108",2,0.0264456704007435,2013,4.70580379841755,7.07319210302198,0.539766265897652,NA,"Alaska"
"109",4,0.0372194358133501,2013,8.02004969163909,2.03228355702139,0.360988008552662,15.4494778165665,"Arizona"
"110",5,0.0313854557515599,2013,9.85060310585008,1.46221616844339,0.384976636986301,9.12206818787793,"Arkansas"
"111",6,0.035017901741717,2013,10.5360862322177,0.622732885559608,0.323095179274843,11.973220343074,"California"
"112",8,0.0401989541904484,2013,6.61860296208765,1.71779402300674,0.304041945540445,4.50067154707903,"Colorado"
"113",9,0.0355350964045928,2013,7.88753096428121,0.701959813143834,0.289031719423808,8.79097808342772,"Connecticut"
"114",10,0.0309549375690894,2013,8.61886508704913,0.615758964902231,0.295630301972686,4.7075621732094,"Delaware"
"115",11,0.0273212094240838,2013,10.1229691215971,1.00109104360257,0.414290302612124,12.0047834085684,"District Of Columbia"
"116",12,0.0280254639739035,2013,6.24740147813535,0.366649550268956,0.175600687825028,4.81786755447876,"Florida"
"117",13,0.0286524067666919,2013,9.92349591534798,1.55787183580142,0.344070980403649,5.46625749829363,"Georgia"
"118",15,0.0231172611806798,2013,7.87121966516966,10.1573708646292,0.428582107462484,2.59053568174953,"Hawaii"
"119",16,0.0355671775372961,2013,12.6470852768009,2.17447517727012,0.295455257042254,11.1264847450425,"Idaho"
"120",17,0.0291457837683096,2013,NA,1.12611647987895,0.214058187611079,15.1184390791624,"Illinois"
"121",18,0.0333444310166508,2013,10.914232395268,2.30955970089787,0.42303188812436,9.01616986573143,"Indiana"
"122",19,0.0323097181325402,2013,9.644383227514,1.02179392683134,0.210769039323496,6.55758924096228,"Iowa"
"123",20,0.0324436894971676,2013,8.45206797735993,0.807292072748302,0.289826348027662,5.9292896128174,"Kansas"
"124",21,0.0311453416241407,2013,10.0758010409939,0.908896020592333,0.283514354051529,6.12397663767675,"Kentucky"
"125",22,0.0268934429184462,2013,8.38776112841713,1.82935847216938,0.203553163013699,6.07287591690133,"Louisiana"
"126",23,0.0299338192147865,2013,6.68360035175134,0.522994023178938,0.161693716305012,2.85432287604631,"Maine"
"127",24,0.0325732531543856,2013,8.81839924538263,0.822112010928493,0.18741867186306,10.0143094348136,"Maryland"
"128",25,0.0316546520326518,2013,7.01371483428841,2.0129112155612,0.284393373771413,8.83860545683043,"Massachusetts"
"129",26,0.0337994531408959,2013,8.20544978542099,1.51579190253003,0.247041433798983,10.0535261629628,"Michigan"
"130",27,0.0309489410892737,2013,6.57882845216787,0.538492053738727,0.121665738739573,6.69324996914337,"Minnesota"
"131",28,0.0299623931703497,2013,NA,0.581631188825405,0.229334698369565,4.13261640668524,"Mississippi"
"132",29,0.0348238563623124,2013,9.59156955825663,3.01976964492174,0.289864042212961,13.1162775912551,"Missouri"
"133",30,0.0308953319086478,2013,6.63468789312962,1.29084601787737,0.0981361948345691,1.24918880556236,"Montana"
"134",31,0.0329947583693946,2013,8.81140614312641,1.34067029957806,0.297878255172414,NA,"Nebraska"
"135",32,0.0365104423064025,2013,9.16725808945336,1.0710285590132,0.405745734223065,11.6670790661821,"Nevada"
"136",33,0.0316209912647131,2013,7.01657578883516,1.10385666226345,0.196882563629824,1.564657,"New Hampshire"
"137",34,0.0301057007285619,2013,8.48949239761437,0.551264099435469,0.33102952593291,11.1792389829414,"New Jersey"
"138",35,0.0366758563268428,2013,6.4602032652444,0.276073192285113,0.231916012108262,6.67645404948113,"New Mexico"
"139",36,0.0303842071624773,2013,6.83924637978208,1.00656699522624,0.219896935010713,7.17300344654971,"New York"
"140",37,0.0296079302535994,2013,9.04634117600416,0.543138103094118,0.291486892134127,7.44085306044199,"North Carolina"
"141",38,0.0313673639378666,2013,5.81920624944266,0.764607933928215,0.148977416036309,2.63023777216664,"North Dakota"
"142",39,0.0318034012296996,2013,10.436424383981,1.65652756160904,0.343230610478648,11.3113153690502,"Ohio"
"143",40,0.0330625056347008,2013,9.46647751962194,1.11904688546616,0.168070111631456,6.77444435894391,"Oklahoma"
"144",41,0.0272701881484501,2013,10.4647771622402,1.06846278107345,0.289265276504298,9.70045537325905,"Oregon"
"145",42,0.0298562176759666,2013,10.5586438944487,1.90413941309321,0.159729910698571,6.89374508252907,"Pennsylvania"
"146",44,0.0335005090505323,2013,7.40358941451494,0.596084333333333,0.22314161634349,8.02360436786679,"Rhode Island"
"147",45,0.0272253737904427,2013,8.58805446841444,0.333963077765576,0.152926079452055,5.33862605846179,"South Carolina"
"148",46,0.0356391498471582,2013,6.948915580873,0.286858594311104,0.168637353870595,4.67462669229425,"South Dakota"
"149",47,0.031880847099046,2013,9.65456930579197,1.04466327629659,0.29217614857348,8.66545526680889,"Tennessee"
"150",48,0.0293217258640381,2013,10.1779338086266,0.428401490546433,0.184382185645367,7.29532440689733,"Texas"
"151",49,0.0436663855031943,2013,9.88649449954534,0.68249404383841,0.394506440784216,7.2346318048925,"Utah"
"152",50,0.032404779037729,2013,6.60280356547638,0.735134246885711,0.318676818892076,7.01759882545462,"Vermont"
"153",51,0.030288591198671,2013,8.09906428471079,0.78542723254551,0.26003224564534,7.12997341161349,"Virginia"
"154",53,0.0250039514621468,2013,8.08783578682483,0.532416678605312,0.334534584837742,8.35940683321742,"Washington"
"155",54,0.0296106492815692,2013,9.15599718834387,3.25062445390331,0.32106839269051,NA,"West Virginia"
"156",55,0.0345814366634378,2013,7.96144777750183,1.7810356716526,0.179980352054795,2.87476676375989,"Wisconsin"
"157",56,0.0390481000613424,2013,3.91103619748043,1.67113507969229,0.177331181746183,2.85156775313179,"Wyoming"
"158",72,NA,2013,NA,NA,NA,NA,"Puerto Rico"
"159",80,NA,2013,NA,NA,NA,NA,"Country Of Mexico"
"160",1,0.0276968737519015,2014,10.3518860941107,1.37605377510608,0.365420152705963,11.8247389065693,"Alabama"
"161",2,0.0236374553228103,2014,5.4908973633737,7.10547629041096,0.556597291332395,11.8113374891304,"Alaska"
"162",4,0.0358544067457184,2014,8.05026619954499,2.16388829517866,0.397262764727264,15.6487520303114,"Arizona"
"163",5,0.0291883675190452,2014,9.46606215844924,1.37595376259577,0.347970769863014,8.37569751876942,"Arkansas"
"164",6,0.0361416020133946,2014,10.1396307058147,0.513318170233686,0.3314854702698,11.3785486883533,"California"
"165",8,0.0383606761196716,2014,6.46293257029701,1.84918913257618,0.331959193515266,3.99807311010741,"Colorado"
"166",9,0.0347493522583034,2014,8.29433479773534,0.672526985566284,0.259556338559311,9.01205318272322,"Connecticut"
"167",10,0.0306833215361821,2014,9.02959578433919,0.648127314524858,0.237570353205849,5.94887554656436,"Delaware"
"168",11,0.0276053308641975,2014,9.72386300580552,1.18247939013453,0.430950000618047,11.6530666070088,"District Of Columbia"
"169",12,0.028214965116093,2014,7.01901206157169,0.650144382109392,0.230255331088875,6.55058535232874,"Florida"
"170",13,0.029766075235336,2014,10.3268810356225,1.50443713587345,0.373383948833324,9.93727273996261,"Georgia"
"171",15,0.0220275879310345,2014,7.24868129061175,10.0179761500954,0.369053091782284,2.89449802373261,"Hawaii"
"172",16,0.0351356938199223,2014,11.0352786352638,1.85166821957846,0.282463638151876,10.9758154936061,"Idaho"
"173",17,0.0290546839472007,2014,10.6857690363706,1.21338350694589,0.223182551673054,14.5982898901695,"Illinois"
"174",18,0.0321459366763201,2014,11.6054394865793,2.26462501772901,0.408340546072319,9.70103598641011,"Indiana"
"175",19,0.0308493264533027,2014,9.41434010278087,1.39162860834305,0.20874598626277,6.10904601093726,"Iowa"
"176",20,0.0323861966218516,2014,8.89809130197193,1.34935316801521,0.265495796918768,5.29882295359941,"Kansas"
"177",21,0.0317970353910007,2014,10.4885152348089,1.26084521552673,0.276801358125172,7.3284262404342,"Kentucky"
"178",22,0.0261372909359048,2014,8.42544295715439,1.59616681814592,0.2654498375,6.15309327313577,"Louisiana"
"179",23,0.0294165717561492,2014,7.63766611790917,0.331681657136138,0.167029411674699,2.67625222646239,"Maine"
"180",24,0.0323576327348628,2014,8.82938899379687,1.01744390217161,0.191324882585973,8.40848580648657,"Maryland"
"181",25,0.0304422118599008,2014,6.8677163872103,1.30544619990385,0.254076512951236,9.14843633642477,"Massachusetts"
"182",26,0.0325101225936572,2014,8.74855787627163,1.82037648782871,0.283270140192982,9.96959363201758,"Michigan"
"183",27,0.0294347323125867,2014,6.84702381346236,0.595257710572451,0.131544645991926,9.38055273842223,"Minnesota"
"184",28,0.029761549934931,2014,NA,0.642552506244609,0.2245022,4.44642341643836,"Mississippi"
"185",29,0.0334046502397715,2014,9.62905250940185,2.15548909560058,0.276906066609157,11.0295658536291,"Missouri"
"186",30,0.0307427443315528,2014,6.4588358493661,1.27940240985663,0.131752752471732,1.44482307530007,"Montana"
"187",31,0.032361761771575,2014,7.95817663342186,1.14823685794655,0.367805503472222,NA,"Nebraska"
"188",32,0.0374946012420667,2014,7.67796600955332,0.908355148495811,0.363640463572503,11.7063633988251,"Nevada"
"189",33,0.0309893500813508,2014,7.0864526866394,0.922220577449734,0.170585843332642,2.25924686825923,"New Hampshire"
"190",34,0.0295835709730278,2014,8.39356746949079,0.566557873297645,0.309679894298275,12.0470991025538,"New Jersey"
"191",35,0.034893756070898,2014,5.7970020412353,0.145053229415933,0.209078817908202,6.04312864986122,"New Mexico"
"192",36,0.0303768401868255,2014,6.39097842811827,0.951791588578535,0.226594013997385,6.68394868399472,"New York"
"193",37,0.0322073148742237,2014,9.25227102760935,0.381806271776161,0.282080106707373,8.25319646365389,"North Carolina"
"194",38,0.0298139047448547,2014,4.54261530141149,0.629604000761047,0.161692233281493,2.95548026042162,"North Dakota"
"195",39,0.0319400940751362,2014,10.7375896195696,1.76641589930268,0.27090097545517,13.2174511137893,"Ohio"
"196",40,0.0322163702555857,2014,8.72506822521361,0.848728066832485,0.160762072087451,6.06381622538353,"Oklahoma"
"197",41,0.0281560296082823,2014,8.02853421844526,0.826138241912799,0.303285856627048,10.4456320292611,"Oregon"
"198",42,0.0295745977560368,2014,10.5203980684348,1.95764765222689,0.206614682818729,7.09185671496623,"Pennsylvania"
"199",44,0.0324049376162939,2014,5.97246226161998,0.592938156378601,0.377892998428908,11.0585098451214,"Rhode Island"
"200",45,0.0290024133741537,2014,9.01127051499538,0.440168580385136,0.157111683076923,5.66952698991417,"South Carolina"
"201",46,0.0334616595489459,2014,5.28883650415157,0.310771029564758,0.187570234221599,4.3250641564069,"South Dakota"
"202",47,0.0321371390250755,2014,9.22071629273889,1.77319881721118,0.275091600063256,9.54853655547747,"Tennessee"
"203",48,0.0280045627318578,2014,10.0580641116895,0.351464643005455,0.216814710848799,7.31429747108738,"Texas"
"204",49,0.040381368402808,2014,6.58150346194682,0.510796862426036,0.498453392363256,5.84266753397849,"Utah"
"205",50,0.0324431748910016,2014,6.73900617196595,0.577472491862899,0.169153063289863,7.13737108068807,"Vermont"
"206",51,0.0316382534932722,2014,8.1887109058105,0.739782633950129,0.266202977327108,7.34649653306631,"Virginia"
"207",53,0.0272010089227858,2014,7.18534940610618,0.428558218375308,0.346227751015729,13.0017115813532,"Washington"
"208",54,0.030180253062256,2014,9.5028619205054,2.42897491987534,0.320905811136756,NA,"West Virginia"
"209",55,0.0334296257209862,2014,8.40078853376467,1.9735712118192,0.191706881151222,6.11657032509012,"Wisconsin"
"210",56,0.0377703963112899,2014,3.62947329147269,2.01169184567335,0.146054686354297,2.96238370933517,"Wyoming"
"211",72,NA,2014,NA,NA,NA,NA,"Puerto Rico"
"212",80,NA,2014,NA,NA,NA,NA,"Country Of Mexico"
"213",1,0.0265239396608673,2015,9.86080069810912,1.01980795867769,0.380502621153166,11.0543579245852,"Alabama"
"214",2,0.0252099536762156,2015,5.73356352542883,6.6728993739255,0.431790470514328,12.6816063654391,"Alaska"
"215",4,0.0352686380975839,2015,7.22317261006258,2.10229530400971,0.389324172260701,14.3825188141794,"Arizona"
"216",5,0.0291927298447735,2015,8.99287106663934,1.58997324898805,0.306777873972603,7.92260198356339,"Arkansas"
"217",6,0.0357077866563641,2015,10.0647489314863,0.343004917107441,0.333747236070314,11.8793652694672,"California"
"218",8,0.0384700766557618,2015,6.42727604623552,2.20445751267782,0.357277616615206,3.84161433383598,"Colorado"
"219",9,0.0356998596950968,2015,8.25787115856546,0.398933505461556,0.275362231851578,9.78785888858269,"Connecticut"
"220",10,0.0312450419073383,2015,8.80418517805158,0.385370549632252,0.309838460580913,12.2041898982456,"Delaware"
"221",11,0.0281667616438356,2015,9.98571371301939,1.27072148214286,0.408171991789819,13.6784726362661,"District Of Columbia"
"222",12,0.0272989319649912,2015,6.87190051373056,0.655641556295722,0.251040555820984,5.89580275368906,"Florida"
"223",13,0.0286048565160878,2015,9.29701496211997,1.26512919417158,0.529731623717895,12.1191844675102,"Georgia"
"224",15,0.0236062774647887,2015,7.71537759118234,10.8694839258739,0.43519821728972,2.9421227146314,"Hawaii"
"225",16,0.0350608629456702,2015,11.7693345850321,1.45716150242072,0.320768611721612,11.3983495360231,"Idaho"
"226",17,0.0293432818289799,2015,9.55183462249676,1.16493078709576,0.242629345553262,13.8738376514578,"Illinois"
"227",18,0.031416891466789,2015,10.0600068228408,1.86280408525922,0.449700391647791,8.81609619584736,"Indiana"
"228",19,0.0309207842948188,2015,8.59995574540414,0.899179558778303,0.214763845943504,5.78870938253888,"Iowa"
"229",20,0.0313837576028702,2015,7.67251507292062,1.06067335346074,0.285033536931818,4.6108236294439,"Kansas"
"230",21,0.0304245331889762,2015,9.57508641135604,0.716772815460402,0.254923318473798,7.72123569621765,"Kentucky"
"231",22,0.0264012276093394,2015,8.92828570925886,1.27148769093241,0.356427991881943,5.79117982863422,"Louisiana"
"232",23,0.0290876976599079,2015,6.91360234729933,0.383872675693235,0.175869852064162,2.5690920521162,"Maine"
"233",24,0.033103291603484,2015,8.80472148297657,0.893686177694651,0.2108887130187,8.6755893526189,"Maryland"
"234",25,0.0298793326445666,2015,6.38498011935707,0.670956926422096,0.237424414292119,9.16258039561228,"Massachusetts"
"235",26,0.0328527169412092,2015,9.09066670852549,1.44639037908087,0.31683790610004,10.6227043549461,"Michigan"
"236",27,0.029842825771651,2015,6.10318580123705,0.679673265796595,0.164541352413606,8.30514227452638,"Minnesota"
"237",28,0.0287908954887334,2015,8.87331069842862,0.534595664219212,0.327937921917808,5.33112958185742,"Mississippi"
"238",29,0.0324953650376112,2015,8.86769742937394,1.48566110889262,0.294291410762795,9.80116518206642,"Missouri"
